student_id,region,time_spent,modules_completed,quiz_score,assignment_timeliness,interaction_level,consistency_index,engagement_score,learning_trend,performance_label,learning_velocity
25,Urban,8.8,6,34.88036397892746,42.86,149.799689901133,0.1655625559852948,96.9,Stable,Low,
26,Rural,14.3,4,32.7650849483369,62.48,105.18268982135147,0.7094148809036113,88.34,Stable,Low,
27,Suburban,10.0,1,85.80713446789528,89.24,21.62279478385716,0.9965497140156,35.81,Increasing,High,
28,Urban,4.9,4,77.24059828546977,60.9,86.63026394985698,0.7765521103139522,55.57,Decreasing,Medium,
29,Urban,6.8,2,45.774769756868906,74.83,48.37178196827244,0.7289855731214813,41.19,Stable,Low,
30,Suburban,5.2,3,56.83959020853786,40.65,91.07416299400302,0.9344022017388608,58.54,Increasing,Medium,
31,Urban,8.8,5,86.29733315175781,87.49,67.21374868535257,0.9427021776094496,55.61,Decreasing,High,
32,Suburban,4.1,9,89.6513849263606,82.37,14.712455754865818,0.3004789364418807,17.61,Decreasing,Medium,
33,Suburban,5.9,3,81.22707276314733,73.5,98.733468475147,0.4433124162905729,64.12,Decreasing,Medium,
34,Urban,12.5,7,84.93763326666546,75.0,121.14096045150224,0.5813682351977678,91.82,Increasing,High,
35,Rural,13.9,5,52.01636491502311,81.72,53.69795731133585,0.7561696191016203,61.6,Increasing,Medium,
36,Rural,14.3,8,53.37220855138038,46.41,124.42273493495772,0.247226020153389,97.96,Decreasing,Low,
37,Urban,10.8,1,52.94936992921125,64.67,49.80905406872746,0.954261502757527,51.9,Increasing,Medium,
38,Suburban,11.9,2,99.62733382402044,49.03,97.69754263520876,0.4565604927682842,78.6,Stable,High,
39,Urban,13.8,7,81.09281976891629,96.69,93.6064754299256,0.541813404423314,81.3,Increasing,High,
40,Rural,10.4,2,65.38315969310415,89.88,59.49826439752445,0.5693885025821354,55.75,Increasing,Medium,
41,Urban,9.7,2,84.6128361259046,94.19,47.34923294036227,0.6808050700640655,47.92,Stable,High,
42,Urban,5.2,3,78.26722978689783,87.79,142.005920411415,0.5398140258097839,84.0,Increasing,Medium,
43,Urban,4.4,3,65.40749619030578,67.61,90.46301982476987,0.242421040948354,56.23,Stable,Low,
44,Urban,3.4,3,36.22585292874587,50.14,108.14491038352384,0.1535810186713624,62.57,Increasing,Low,
45,Suburban,5.5,9,63.45534390061834,81.27,64.33709120140033,0.9484250010013028,45.92,Increasing,Medium,
46,Rural,6.2,6,47.68311392611153,85.6,87.9337504636306,0.8623664242536572,59.47,Increasing,Medium,
47,Suburban,8.5,9,80.07355005909436,50.94,46.94763226448139,0.2965466819759328,44.72,Stable,Medium,
48,Urban,8.0,4,64.5538475222393,75.21,13.59240350747826,0.6167799182228209,26.8,Increasing,Medium,
49,Suburban,5.6,9,45.42521215152226,46.11,76.40802769096055,0.2414556488383448,52.2,Stable,Low,
50,Urban,2.6,2,71.32183437524876,95.04,85.06733426560434,0.3329799691628768,49.03,Stable,Medium,
51,Rural,11.8,6,94.71141893366004,82.66,31.393208943735903,0.1658257481423035,45.2,Stable,Medium,
52,Suburban,1.7,2,60.59606264220723,72.92,149.28075328390608,0.4231898731448533,78.89,Stable,Medium,
53,Suburban,6.8,1,88.53318809021249,84.76,83.2744784498834,0.995505354692632,58.64,Increasing,High,
54,Urban,12.6,5,43.56191128553794,49.82,15.824341673655,0.7212787748418887,39.41,Stable,Low,
55,Urban,13.6,6,64.82282750844031,66.32,65.43126212962079,0.6701548922248325,66.72,Stable,Medium,
56,Suburban,13.5,4,100.0,85.14,43.00098631586084,0.641126198327737,55.25,Increasing,High,
57,Urban,2.8,8,65.21452940963775,72.39,55.59469907625519,0.8411849192019314,34.8,Stable,Medium,
58,Urban,14.4,8,70.30233164640966,64.05,54.68040713715375,0.6693006179316221,63.34,Increasing,Medium,
59,Urban,12.1,5,78.85145258588837,49.15,99.58915565981168,0.1479264667411949,80.04,Decreasing,Low,
60,Suburban,5.4,3,73.09449297806054,63.94,55.03778787806561,0.8131036128566084,41.02,Increasing,Medium,
61,Urban,7.3,3,45.56619301171649,74.66,94.83810329409044,0.8023522676751823,65.67,Decreasing,Low,
62,Suburban,8.8,6,33.24459279292004,99.81,52.26623896031793,0.3629851049619381,48.13,Stable,Low,
63,Urban,6.3,8,66.96324669016212,57.64,120.27807976693728,0.5346741490417518,75.89,Increasing,Medium,
64,Urban,14.2,3,74.56636594414853,64.52,99.07285974533818,0.8113242910940675,85.04,Increasing,High,
65,Suburban,9.3,9,88.48961063882243,50.71,107.26097376155356,0.7417257130319402,76.88,Increasing,High,
66,Rural,9.9,1,45.60476743138496,41.59,134.78581283332048,0.6350402179547914,92.14,Decreasing,Medium,
67,Suburban,1.5,4,75.63364538034547,64.56,145.90712524809027,0.3599285478134029,76.7,Increasing,Medium,
68,Rural,8.6,9,50.256050533555566,48.36,16.454276123394198,0.913619416779844,29.73,Decreasing,Medium,
69,Suburban,1.9,5,73.80240018351506,89.78,93.27109830753008,0.2028026398094287,51.39,Stable,Low,
70,Suburban,9.0,1,59.60441565873921,62.99,130.33237558348657,0.4447324616477238,87.67,Decreasing,Low,
71,Urban,14.3,7,73.99608374850796,96.21,78.43568033138804,0.34707999270032,74.97,Decreasing,Medium,
72,Rural,9.7,2,35.57061862492714,44.51,32.90873569316934,0.7595716815047069,40.7,Decreasing,Low,
73,Urban,10.7,1,45.5325372268092,72.51,95.18662955274114,0.8163876707439067,74.34,Stable,Medium,
74,Rural,14.8,7,97.78788691918348,73.35,98.15945855999873,0.1288133453843003,86.08,Decreasing,Medium,
75,Urban,5.5,7,30.50503025154573,75.78,120.83378048771448,0.1621691824025961,74.17,Increasing,Low,
76,Suburban,12.1,9,81.81456797855085,71.21,120.19644112519606,0.1044813464969888,90.35,Stable,Medium,
77,Urban,13.2,9,83.76227195468725,65.07,111.5959817377522,0.783585247605676,88.8,Decreasing,High,
78,Suburban,4.9,5,100.0,65.67,53.40241797424804,0.2349462827312784,38.95,Decreasing,Medium,
79,Urban,1.9,8,95.73357694780978,78.98,124.49658009816427,0.2240569048011456,67.0,Stable,Medium,
80,Rural,8.3,4,98.53555391143806,50.43,92.89879545326652,0.2460876906255389,67.2,Stable,Medium,
81,Suburban,2.3,9,57.95173078144981,56.38,39.00337036996108,0.9797563281801848,25.25,Increasing,Medium,
82,Suburban,6.2,8,71.73838234247984,42.93,43.38933027356946,0.746168842338585,37.19,Increasing,Medium,
83,Urban,8.9,1,93.14096436239473,87.85,102.52182209332187,0.9120002406876746,73.51,Stable,High,
84,Urban,3.2,9,35.1846157332779,89.55,148.02932724885528,0.2865371294418259,82.01,Increasing,Low,
85,Suburban,8.8,8,50.562774824430576,78.04,96.29094149822691,0.1844373998595906,70.15,Decreasing,Low,
86,Urban,3.4,4,33.35915674022005,58.06,25.875289707372428,0.8006120589104634,21.44,Stable,Low,
87,Suburban,1.9,1,37.36546796663136,69.32,108.32303960917982,0.975022571558249,58.91,Decreasing,Low,
88,Rural,2.8,3,95.87262330412445,49.06,105.64762842957892,0.8865024258723846,59.82,Decreasing,High,
89,Urban,3.8,1,74.78215976150291,62.11,22.554680211045483,0.6387955841509905,20.78,Increasing,Low,
90,Urban,5.1,8,97.73622549909528,77.0,59.50311652001338,0.1109652020448007,42.5,Increasing,Low,
91,Rural,10.1,5,52.75564526809092,87.85,146.84481921442148,0.2398548611038944,98.67,Decreasing,Low,
92,Urban,11.6,6,92.90328757542758,83.46,97.14281065544306,0.1458247486587697,77.57,Increasing,Medium,
93,Urban,14.2,1,66.63082056999326,45.27,82.81210166775169,0.4896664821192705,76.91,Increasing,Medium,
94,Rural,2.5,3,94.13644662722716,75.69,83.18045615626525,0.6168557966008319,47.84,Increasing,High,
95,Urban,2.1,4,72.18192760633049,75.85,31.593732350387945,0.6604574598915666,21.05,Decreasing,Medium,
96,Rural,14.7,4,85.55508634020141,92.31,63.308971009022095,0.551140104345046,68.4,Increasing,Medium,
97,Urban,2.0,1,85.70638627720905,50.45,39.00521130759041,0.4068382422368802,24.5,Decreasing,Medium,
98,Urban,6.9,3,70.48092111261698,94.74,22.867669000027742,0.5057109807709352,28.68,Stable,Medium,
99,Urban,6.2,2,44.21339742129669,91.26,41.454372138109775,0.9144629710111633,36.23,Increasing,Low,
100,Suburban,14.6,2,89.75916029107634,40.54,56.98664575608684,0.292260903547239,64.99,Stable,Medium,
101,Rural,7.3,8,69.92655001740133,82.41,76.61707438024429,0.4848406572609314,56.56,Decreasing,Medium,
102,Suburban,13.1,6,41.93531670910591,46.72,124.88774691568076,0.2157281325231994,95.19,Stable,Low,
103,Suburban,7.7,2,56.79674940956145,98.39,47.58123111553448,0.5932454845021256,43.04,Increasing,Low,
104,Urban,14.6,1,82.9001354613775,49.37,112.4870456639178,0.2645125671543073,92.74,Stable,Medium,
105,Urban,13.2,8,85.07746044405836,46.79,94.57098526180854,0.7590029459690328,80.29,Increasing,High,
106,Urban,15.0,6,55.4974225381173,91.99,99.36060290454192,0.7926753009412806,87.18,Increasing,Medium,
107,Urban,12.3,2,91.10385635143228,59.03,118.0467371427444,0.1771117473931439,89.77,Increasing,Medium,
108,Urban,6.4,9,75.03403032027273,72.74,47.02945126802791,0.1493554896446683,39.51,Increasing,Medium,
109,Urban,8.3,6,93.70002421720056,88.83,16.097113993110696,0.6006732285718143,28.8,Decreasing,Medium,
110,Urban,8.3,5,41.32660576462413,40.45,60.59219717761398,0.9570934251115476,51.05,Increasing,Low,
111,Rural,9.6,5,48.506267559284815,58.44,48.67603973026695,0.1482408195180875,48.34,Decreasing,Low,
112,Urban,3.6,8,84.61674081948709,51.11,48.45699782622451,0.1499469516430603,33.23,Increasing,Low,
113,Urban,8.2,9,86.19348411760888,78.8,135.5289873751881,0.8942817674077482,88.26,Decreasing,High,
114,Urban,10.4,9,35.98178471710403,77.43,79.36061350123553,0.7967375331287843,65.68,Stable,Low,
115,Rural,6.5,9,61.0335992000897,99.27,38.07758765499234,0.7412782650690946,35.29,Stable,Low,
116,Suburban,13.7,4,38.32384720429416,93.65,135.34540835974946,0.467156498647358,101.92,Stable,Low,
117,Rural,10.0,8,92.99999580155377,79.05,58.83962851254429,0.3921850431418383,54.42,Increasing,High,
118,Suburban,14.4,9,37.25885455166674,64.57,128.502108281284,0.0774010532698432,100.25,Stable,Low,
119,Rural,4.6,8,81.50593123360137,47.66,21.476530352520584,0.1939064477852931,22.24,Increasing,Low,
120,Suburban,12.6,7,96.13365871709512,92.4,14.703331040426573,0.5775722944896331,38.85,Decreasing,Medium,
121,Urban,12.1,4,87.48462994801713,59.35,76.64007481731394,0.3036969081874398,68.57,Stable,Medium,
122,Suburban,9.5,1,73.46055802106414,85.89,136.99343815479207,0.9581843843308108,92.25,Stable,High,
123,Rural,2.1,4,30.1037485465373,46.34,85.47217841054986,0.6944600237160633,47.99,Decreasing,Low,
124,Rural,3.0,9,85.11114796209974,55.92,16.009138060460245,0.1731081450923905,15.5,Increasing,Low,
125,Urban,8.4,7,76.81202514102974,87.53,79.09914242125853,0.407813932841345,60.55,Decreasing,Low,
126,Rural,2.9,5,28.27452926220848,55.59,150.09886419968583,0.2824870910078279,82.3,Increasing,Low,
127,Rural,1.6,1,39.14469010884329,72.88,57.28511293487186,0.2432841914306274,32.64,Decreasing,Low,
128,Suburban,14.4,1,96.474390628207,87.21,144.86072798005927,0.8273708522655057,108.43,Decreasing,High,
129,Urban,7.9,8,92.5997690657998,78.2,88.77765405502979,0.5337916914197229,64.14,Decreasing,High,
130,Rural,1.5,4,79.47667813095134,61.2,113.6641075003706,1.0,60.58,Increasing,High,
131,Suburban,2.2,1,51.24235912453891,86.15,79.2231374506769,0.3092506231146394,45.11,Stable,Low,
132,Rural,14.6,5,40.26160250212081,68.46,12.780287519580828,0.5943879039594526,42.89,Increasing,Low,
133,Urban,4.1,9,55.87749275282846,73.01,122.16956010033324,0.329222200934273,71.33,Increasing,Low,
134,Urban,13.1,1,49.41576253733483,72.64,138.52042157245597,0.7654306467611112,102.01,Decreasing,Medium,
135,Urban,1.6,2,36.71160195594378,81.12,33.17955325668986,0.5843438047851979,20.59,Decreasing,Low,
136,Urban,2.5,7,78.63249509147572,92.4,116.38457462338717,0.5078993150060114,64.44,Decreasing,Medium,
137,Rural,3.7,2,42.30583645942396,73.31,141.4602414073993,0.6991682248203257,79.98,Decreasing,Medium,
138,Urban,12.7,9,97.53302547859114,62.08,73.94516844928597,0.8513722694164944,68.72,Stable,High,
139,Urban,4.0,5,45.69856523674563,40.11,78.01616152016669,0.2608714031714523,49.01,Decreasing,Low,
140,Rural,4.2,4,71.43054901268852,76.21,86.73704631678166,0.1336527821072893,53.87,Decreasing,Low,
141,Urban,3.9,4,66.0446386283146,66.41,102.63475747485016,0.5354034922972639,61.07,Decreasing,Medium,
142,Urban,10.0,1,73.88558644785789,69.77,59.26624585911256,0.5265375891780383,54.63,Increasing,Medium,
143,Suburban,5.7,1,69.84317528826375,75.19,86.09729473045762,0.7579938486989268,57.3,Stable,Low,
144,Urban,10.9,4,32.94154328589094,94.23,135.00206172704958,0.1083876647309262,94.75,Increasing,Low,
145,Rural,1.6,6,47.71233830402757,54.82,27.704314384154628,0.3242176590336412,17.85,Increasing,Low,
146,Urban,2.9,4,52.55415475561261,86.31,79.26199317374623,0.1410721970745319,46.88,Increasing,Low,
147,Suburban,4.6,9,61.94368537869269,98.77,85.2443729959759,0.2823998014167743,54.12,Increasing,Low,
148,Rural,3.1,4,58.6689175197069,45.33,95.45694654072987,0.5813844617149652,55.48,Increasing,Medium,
149,Suburban,7.8,5,43.40972484135393,79.85,62.89688151622921,0.4986771968935247,50.95,Stable,Low,
150,Urban,7.4,3,86.63087650533858,52.08,146.42685869711698,0.5607789133064637,91.71,Increasing,High,
151,Urban,8.8,1,29.953106517201046,43.91,139.9838078709154,0.6111516626720384,91.99,Increasing,Low,
152,Urban,14.5,8,42.1753562086825,45.64,53.84304908520534,0.6720356653158222,63.17,Increasing,Low,
153,Urban,12.1,7,72.27044933578692,61.79,34.78905461027401,0.9613463226195194,47.64,Stable,High,
154,Urban,2.2,9,86.98504460501874,70.31,23.15133833978017,0.5516966045841719,17.08,Increasing,Medium,
155,Rural,12.5,5,96.12691486944072,60.21,21.41963568338713,0.6295134520201959,41.96,Stable,High,
156,Suburban,7.9,3,90.39326437953956,71.53,34.92313988918687,0.1874759562820696,37.21,Increasing,Medium,
157,Urban,7.1,6,82.40486929396442,88.37,100.62980102459416,0.7058402243298407,68.06,Increasing,Medium,
158,Rural,13.0,1,86.58933735078885,56.76,73.96676508842545,0.5754172354897675,69.48,Decreasing,High,
159,Urban,12.0,2,74.40540589443187,92.45,96.03698051240448,0.4328516461790125,78.02,Decreasing,Medium,
160,Suburban,1.3,8,83.47682861879201,95.08,93.48563885937232,0.8411659668614568,49.99,Stable,High,
161,Urban,8.5,3,91.261680793453,46.75,68.25991599253469,0.3648988651921412,55.38,Increasing,Medium,
162,Rural,11.2,9,34.48831857780637,94.17,23.75866064665925,0.3848550830546515,39.88,Stable,Low,
163,Rural,12.0,5,66.86317369189759,43.82,34.12748369893463,0.5063873202026515,47.06,Increasing,Low,
164,Rural,3.4,5,75.64463969404143,75.5,138.97733878106442,0.2137710684105286,77.99,Decreasing,Low,
165,Rural,6.7,6,47.439669542050254,61.71,16.221591601942542,0.8775514216785069,24.86,Stable,Low,
166,Suburban,7.3,4,35.952300125768225,70.99,116.61722830846982,0.8164786424676957,76.56,Increasing,Low,
167,Rural,4.9,8,35.228339318156976,77.02,97.20788218164668,0.881193834735273,60.85,Stable,Low,
168,Urban,3.3,8,58.56387789663312,64.66,118.44037903595664,0.4283666188476627,67.47,Increasing,Low,
169,Suburban,7.4,2,38.72896104016864,75.78,90.56278500303073,0.5134623495418444,63.78,Stable,Low,
170,Urban,9.4,2,39.83670200857095,46.94,45.76564737982042,0.6990870784504124,46.38,Stable,Low,
171,Suburban,1.6,5,88.6558841235043,52.96,30.99381283167862,0.1378410756392179,19.5,Stable,Low,
172,Urban,9.3,2,56.35514459751142,67.01,87.77526746603495,0.2073051450362378,67.14,Stable,Low,
173,Rural,10.0,5,49.07345974972084,60.75,111.85873843118804,0.4433090708594829,80.93,Stable,Low,
174,Suburban,4.1,6,61.83590291048892,81.3,119.25456123540324,0.2569810794066827,69.88,Increasing,Low,
175,Rural,7.8,5,90.82624927517328,62.22,134.10892657659429,0.8967809356798732,86.55,Increasing,High,
176,Suburban,8.6,5,59.847884531694525,71.94,116.37197860079792,0.8263664874427528,79.69,Increasing,Medium,
177,Suburban,4.8,7,67.0961963716337,49.91,34.694442449048786,0.2613099748871587,29.35,Increasing,Low,
178,Suburban,12.1,3,47.418880507896425,63.71,41.68571927429832,0.7221618249848148,51.09,Increasing,Low,
179,Urban,8.7,5,85.6275606086329,56.55,56.96113564076858,0.9765164292894204,50.23,Stable,High,
180,Suburban,7.9,1,71.95146891712079,66.47,92.14551718252297,0.6448918320228825,65.82,Increasing,Medium,
181,Rural,10.0,1,94.29091791780068,43.75,49.36740207544003,0.1323700025083318,49.68,Stable,Medium,
182,Urban,12.5,9,49.26254332746565,52.64,64.93058508789501,0.9715860936947136,63.72,Increasing,Medium,
183,Urban,12.5,9,85.55370871240987,90.76,109.61773083156048,0.8132833378392738,86.06,Stable,High,
184,Urban,1.1,3,64.24798222184955,57.97,127.78566302870364,0.3494394238399634,66.64,Increasing,Medium,
185,Urban,6.6,7,47.65551696688048,64.31,118.0694161692945,0.2504124390648334,75.53,Stable,Low,
186,Rural,13.4,7,92.30424519327462,67.24,60.0793614008866,0.7242907330806866,63.54,Stable,High,
187,Suburban,3.0,7,79.19761993555687,64.09,43.04613694411632,0.6986528913832444,29.02,Increasing,Medium,
188,Urban,1.1,5,97.96921652431595,44.96,148.56888436991636,0.2457553946034249,77.03,Decreasing,Medium,
189,Suburban,6.3,8,99.42079496918234,45.36,72.70839216541866,0.7326597277288431,52.1,Increasing,High,
190,Rural,11.9,5,31.37753588755496,61.6,56.815370178359856,0.9181209875527656,58.16,Increasing,Low,
191,Urban,3.6,5,89.22501574496647,91.02,28.92062228762582,0.899444118097226,23.46,Increasing,High,
192,Suburban,14.0,4,81.04276304850204,58.94,38.80956229324703,0.2636765799365742,54.4,Increasing,Medium,
193,Suburban,4.7,5,77.70280016931996,54.51,108.01695187617446,0.0431299902361406,65.76,Stable,Low,
194,Suburban,1.1,9,97.68151361237894,71.14,78.64271028508678,0.7928691462593108,42.07,Increasing,High,
195,Rural,5.1,1,83.70733833871601,53.4,61.94566270532408,0.1201065969183201,43.72,Stable,Low,
196,Suburban,5.2,3,80.01323765472125,96.24,88.0762801078349,0.7056340764367326,57.04,Stable,Medium,
197,Urban,8.9,6,53.32571723892756,53.52,112.18178264859844,0.8606414663331412,78.34,Decreasing,Medium,
198,Rural,10.0,1,51.98183976770439,95.05,65.5325355770127,0.7411358574502684,57.77,Increasing,Medium,
199,Suburban,10.5,5,70.61208569509971,95.72,86.20004301229676,0.4771226673910401,69.35,Decreasing,Medium,
200,Rural,14.3,8,78.3867202598955,98.87,85.47116374422832,0.4948823324453918,78.49,Increasing,Medium,
201,Urban,13.7,2,78.71022036299529,63.71,85.2700282147817,0.7511553489103339,76.89,Stable,High,
202,Urban,3.3,8,27.770338604439328,91.31,108.8135459790661,0.3364699918697023,62.66,Decreasing,Low,
203,Rural,7.0,9,65.1817555792002,93.68,14.609782124719937,0.3077025418930235,24.8,Increasing,Low,
204,Rural,1.8,7,66.71934192753166,61.43,31.83051458813582,0.4258808280357907,20.42,Decreasing,Low,
205,Rural,10.5,9,98.38248864304978,74.9,146.57928629868607,0.4734614384019406,99.54,Decreasing,High,
206,Urban,6.6,4,89.11220197373865,93.33,120.12489209225927,0.3327653852890946,76.56,Increasing,Medium,
207,Rural,13.3,1,57.354084017484375,88.65,52.64014419971498,0.7518953768266955,59.57,Stable,Medium,
208,Rural,5.1,5,60.16367292121089,72.8,63.46716294443101,0.1425366521862871,44.48,Increasing,Low,
209,Suburban,13.4,6,84.01542958834483,98.01,45.55677932784655,0.7056117401677183,56.28,Decreasing,High,
210,Rural,4.8,9,56.47772241802917,94.12,131.7068034870325,0.2893951366139494,77.85,Stable,Low,
211,Urban,1.3,2,85.59073206869442,75.03,147.56097293903548,0.5022650837223319,77.03,Stable,Medium,
212,Urban,10.9,3,55.01444040513644,95.98,99.82671445449208,0.2489532417427672,77.16,Stable,Low,
213,Rural,2.7,1,76.01987262045435,73.72,74.43227914282244,0.5180254462144892,43.97,Decreasing,Medium,
214,Urban,12.8,7,41.78432439895151,82.29,96.04921858865188,0.5745771853061331,80.02,Increasing,Low,
215,Urban,11.0,3,59.14695782382798,47.9,96.8239620802426,0.4117980915213987,75.91,Increasing,Low,
216,Urban,9.0,7,91.4250561367882,40.73,77.69462040624032,0.6274934210421081,61.35,Increasing,Medium,
217,Urban,6.7,6,46.43552432167074,61.35,58.51003757814831,0.7362317029047791,46.01,Stable,Low,
218,Urban,9.9,7,60.08982819791826,85.06,37.872993025405286,0.9533928841346072,43.69,Decreasing,Medium,
219,Suburban,3.7,4,56.09509383060987,60.79,79.61587488117617,0.3084533904958461,49.06,Decreasing,Low,
220,Urban,2.1,6,38.871634576176575,65.82,119.31311675985977,0.1528525604383196,64.91,Stable,Low,
221,Suburban,10.4,6,51.47017928969984,56.27,11.830380347975863,0.999929512943739,31.92,Stable,Medium,
222,Suburban,1.2,4,94.76923334494955,72.52,93.26135743174268,0.4340682678725746,49.63,Decreasing,Medium,
223,Urban,7.1,4,62.025061999637614,83.41,98.0802730598824,0.6807754914757624,66.79,Increasing,Medium,
224,Rural,4.0,5,38.5912196460219,94.67,74.90258579973153,0.2456555873659501,47.45,Decreasing,Low,
225,Suburban,7.9,8,45.975136064323095,77.01,71.74146569184283,0.9487187320863194,55.62,Decreasing,Low,
226,Suburban,13.1,1,93.33028523157816,79.99,67.68310366163712,0.4699350064031634,66.59,Stable,High,
227,Rural,12.0,2,84.40078052993248,57.54,152.87842839634934,0.2658048978809189,106.44,Increasing,Medium,
228,Rural,11.0,6,77.57211844699408,55.61,49.8733692054106,0.5537321453936127,52.44,Decreasing,Medium,
229,Rural,13.9,8,67.40385869580446,55.29,73.01660567792368,0.8156338534600324,71.26,Stable,Medium,
230,Urban,13.3,5,94.08534739696758,44.66,120.54099126306838,0.2752445330642633,93.52,Decreasing,High,
231,Suburban,9.5,5,60.73163343868942,83.32,127.75536333182724,0.1726284787066084,87.63,Increasing,Low,
232,Rural,3.3,3,44.07475213163045,61.26,125.79957789950691,0.5656173953540495,71.15,Increasing,Low,
233,Rural,14.4,8,100.0,64.88,45.16565655399313,0.5900133648256263,58.58,Stable,High,
234,Urban,9.8,1,63.75429715530072,95.99,44.1467088767772,0.7160373898344257,46.57,Stable,Medium,
235,Suburban,1.3,1,87.8171950276972,80.39,142.5147106387134,0.7073349422806318,74.51,Decreasing,High,
236,Urban,7.8,3,49.33817737459962,71.89,91.96854506943198,0.5127275131669502,65.48,Increasing,Low,
237,Rural,3.9,8,90.1965994104694,63.36,113.6338510768384,0.1960023686928058,66.57,Stable,Medium,
238,Urban,8.8,3,42.5044082082233,61.03,68.80852600534577,0.7360862039288191,56.4,Decreasing,Low,
239,Suburban,12.6,1,52.80903466461236,77.92,75.45891805618356,0.1761965580871032,69.23,Increasing,Low,
240,Urban,11.6,3,74.6816902315204,77.23,33.17056563890994,0.68534860536211,45.59,Stable,Medium,
241,Suburban,11.8,5,66.22473214276184,85.5,83.04373333422082,0.7073110088797283,71.02,Increasing,Medium,
242,Suburban,13.7,1,69.61433089229573,48.02,126.56357568119984,0.6572419829881405,97.53,Decreasing,High,
243,Urban,5.5,5,79.84805129451696,53.12,110.58517843560315,0.1704967036034421,69.04,Decreasing,Medium,
244,Urban,11.5,1,62.220187070140206,41.87,73.06766813266296,0.4593352816638216,65.28,Increasing,Medium,
245,Suburban,11.3,7,100.0,89.52,7.471090229230194,0.7977061075840158,31.99,Decreasing,High,
246,Urban,12.9,6,67.56653084040697,58.77,60.34008151783182,0.1110538000978321,62.42,Increasing,Low,
247,Urban,6.8,3,71.13749435284582,99.44,132.78407525117746,0.7416378054868118,83.39,Increasing,Medium,
248,Suburban,9.7,5,99.7030208736018,98.87,143.1460918404019,0.5481466599296719,95.82,Increasing,High,
249,Urban,9.8,7,75.68798326672908,81.83,90.8325130487421,0.8327923961761834,69.92,Stable,Medium,
250,Urban,1.8,2,85.71921909338405,76.58,52.800736229468185,0.5231598661905326,30.9,Decreasing,Medium,
251,Suburban,12.7,2,94.3421048687832,74.99,115.64502157152111,0.1558507495208438,89.57,Decreasing,Medium,
252,Urban,10.2,7,63.90358420776476,98.57,95.0904228304732,0.2359895985078617,73.05,Stable,Medium,
253,Urban,11.9,4,52.997431598980185,66.12,20.4669180686598,0.850211931944423,39.98,Stable,Low,
254,Rural,2.4,4,57.28557346783997,71.79,44.61155294098147,0.9516191606236716,28.31,Increasing,Medium,
255,Rural,2.8,7,54.83119100202832,61.22,22.996195747493218,0.3164355002912601,18.5,Increasing,Low,
